# cmip6: regional means at warming levels for individual models - CDD
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: CDD
# variable: pr
# units: day
,region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
233,-3,ocean,Ocean,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,1.96,2.92,4.27,
234,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,2.52,,,
235,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,3.01,3.25,,
236,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,3.07,3.84,5.23,
237,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,2.87,3.73,5.38,
238,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,2.43,,,
239,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,2.77,,,
240,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,2.85,3.84,,
241,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,3.32,3.84,5.38,
242,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,3.36,3.97,5.19,7.64
243,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp126,day,gn,pr,2.65,2.5,,
244,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp245,day,gn,pr,2.63,3.28,,
245,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp585,day,gn,pr,2.79,3.84,4.82,5.62
246,-3,ocean,Ocean,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,1.29,1.6,,
247,-3,ocean,Ocean,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,2.36,3.08,,
248,-3,ocean,Ocean,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,2.52,2.57,3.11,
249,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,1.89,1.91,,
250,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,2.21,2.93,3.18,
251,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,2.36,2.58,2.95,
252,-3,ocean,Ocean,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,2.22,2.5,2.79,3.24
253,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,1.27,0.95,,
254,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,1.37,1.11,,
255,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,1.41,1.3,1.56,1.58
256,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,1.46,1.66,2.42,2.97
257,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,1.31,1.61,1.92,2.42
258,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-1.68,-2.01,,
259,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,-2.56,-2.56,-2.59,
260,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,-2.24,-1.92,-2.72,-3.99
261,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-2.37,-1.76,-1.98,-3.31
262,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-0.23,0.01,,
263,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-0.85,-0.59,,
264,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-1.0,-0.86,-0.87,
265,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-0.65,-0.88,-0.67,0.6
266,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,-0.52,,,
267,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,-0.92,-0.86,,
268,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,-0.56,-0.51,-0.11,
269,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,0.17,-0.7,0.79,
270,-2,land,Land,CESM2,r1i1p1f1,ssp126,day,gn,pr,-0.93,-1.38,,
271,-2,land,Land,CESM2,r1i1p1f1,ssp245,day,gn,pr,-1.37,-2.05,-3.31,
272,-2,land,Land,CESM2,r1i1p1f1,ssp370,day,gn,pr,-1.24,-1.02,-3.37,-4.07
273,-2,land,Land,CESM2,r1i1p1f1,ssp585,day,gn,pr,-1.73,-1.85,-2.83,-3.31
274,-2,land,Land,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,-1.67,-1.43,,
275,-2,land,Land,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-1.98,-1.22,-2.75,
276,-2,land,Land,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,-0.65,-1.7,-1.83,-3.45
277,-2,land,Land,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-1.18,-1.49,-1.93,-2.07
278,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-3.99,-2.93,,
279,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-2.85,-3.36,-4.09,
280,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-2.51,-3.21,-4.71,-6.49
281,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-1.9,-2.8,-4.34,-3.73
282,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,0.32,1.05,,
283,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,0.65,2.0,1.55,
284,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,0.83,1.2,1.5,2.1
285,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,0.85,0.71,1.57,2.68
286,-2,land,Land,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,-1.18,-1.24,,
287,-2,land,Land,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,-1.1,-0.1,-0.88,-0.04
288,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,0.77,,,
289,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,0.12,,,
290,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,0.37,0.54,0.14,
291,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,-0.35,0.35,0.18,1.39
292,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,0.06,0.88,1.11,1.54
293,-2,land,Land,CanESM5,r1i1p1f1,ssp119,day,gn,pr,-0.92,-0.97,,
294,-2,land,Land,CanESM5,r1i1p1f1,ssp126,day,gn,pr,-0.63,-0.94,,
295,-2,land,Land,CanESM5,r1i1p1f1,ssp245,day,gn,pr,-0.75,-1.21,-1.75,-2.94
296,-2,land,Land,CanESM5,r1i1p1f1,ssp370,day,gn,pr,-0.97,-1.4,-1.67,-2.64
297,-2,land,Land,CanESM5,r1i1p1f1,ssp585,day,gn,pr,-0.82,-1.79,-2.53,-2.87
298,-2,land,Land,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,-0.84,-0.93,,
299,-2,land,Land,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,-0.28,-0.93,-0.47,
300,-2,land,Land,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,0.09,-0.44,-2.37,-3.42
301,-2,land,Land,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,-0.61,-1.66,-2.14,-3.82
302,-2,land,Land,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,-3.51,-2.97,-3.33,-4.35
303,-2,land,Land,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,-1.51,-1.51,-2.73,
304,-2,land,Land,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,-1.98,-1.7,-2.15,-3.29
305,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,-1.76,-2.48,,
306,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,-1.77,-1.18,,
307,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,-1.29,-2.15,-2.65,
308,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,-1.77,-2.66,-3.74,-4.57
309,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,-1.75,-2.92,-1.82,-4.84
310,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,-1.11,,,
311,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,-0.76,,,
312,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,-2.28,-0.71,-1.14,
313,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,-0.74,-0.49,-1.12,-1.13
314,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,-0.65,-0.66,-0.67,-0.09
315,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,0.75,0.2,,
316,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,0.3,-0.07,-0.44,
317,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,0.34,0.37,-0.28,
318,-2,land,Land,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,1.23,1.76,,
319,-2,land,Land,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,1.76,2.38,2.88,4.21
320,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,1.69,0.72,,
321,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,3.66,4.44,4.41,
322,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,2.13,3.25,4.05,
323,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-2.06,-1.17,,
324,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,-0.33,-1.36,-0.28,
325,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,-0.72,-2.07,-2.43,-1.77
326,-2,land,Land,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,-0.05,0.26,,
327,-2,land,Land,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,0.01,-0.4,-1.24,-1.59
328,-2,land,Land,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,-0.07,,,
329,-2,land,Land,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,-0.58,-1.47,,
330,-2,land,Land,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,-0.59,-0.07,-0.45,
331,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,-1.08,,,
332,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,-1.0,-2.06,,
333,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,-1.69,-2.35,-3.18,
334,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,-1.28,-1.55,-3.95,
335,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,-1.54,,,
336,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,-1.68,-1.88,,
337,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,-1.71,-1.92,-3.34,
338,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,-1.71,-2.59,-3.37,
339,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,-1.0,-1.2,,
340,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,-0.34,-0.67,,
341,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,-0.4,0.0,-0.08,
342,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,-1.82,-0.65,-1.1,-0.17
343,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,-0.89,-0.93,-0.79,-0.07
344,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,-0.28,0.0,,
345,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,0.1,-0.04,-0.34,
346,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,0.02,0.55,-0.76,-0.59
347,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,0.24,-0.08,-1.49,-1.62
348,-2,land,Land,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,0.81,,,
349,-2,land,Land,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,1.2,0.44,,
350,-2,land,Land,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,1.58,0.67,1.09,
351,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,0.09,,,
352,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,-0.72,0.29,,
353,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,-0.07,0.16,-0.58,
354,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,-0.74,-0.26,-0.23,
355,-2,land,Land,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-0.06,,,
356,-2,land,Land,MIROC6,r1i1p1f1,ssp245,day,gn,pr,-0.8,-0.57,,
357,-2,land,Land,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-0.61,-0.57,,
358,-2,land,Land,MIROC6,r1i1p1f1,ssp585,day,gn,pr,-0.43,-0.78,-0.21,
359,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,0.75,,,
360,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,1.61,1.69,,
361,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,0.38,2.16,3.5,
362,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,0.95,2.05,2.69,
363,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,1.83,,,
364,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,1.6,3.43,,
365,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,0.78,2.67,5.43,
366,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,1.51,2.76,4.24,
367,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,0.07,,,
368,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,0.15,,,
369,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,-0.49,0.28,,
370,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-0.11,-0.89,-1.55,
371,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-0.47,-0.62,-0.05,-0.41
372,-2,land,Land,NESM3,r1i1p1f1,ssp126,day,gn,pr,1.68,1.77,,
373,-2,land,Land,NESM3,r1i1p1f1,ssp245,day,gn,pr,0.35,1.01,,
374,-2,land,Land,NESM3,r1i1p1f1,ssp585,day,gn,pr,0.66,1.66,2.37,4.26
375,-2,land,Land,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-0.62,-0.14,,
376,-2,land,Land,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-0.65,0.69,,
377,-2,land,Land,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,0.4,0.75,0.88,
378,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,0.29,0.09,,
379,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,0.23,0.91,0.66,
380,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,0.22,0.66,0.09,
381,-2,land,Land,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,-1.08,-2.3,-2.4,-2.68
382,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,-1.97,-1.65,,
383,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,-0.38,-1.74,,
384,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,-1.09,-1.68,-1.54,-2.81
385,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,-1.19,-1.03,-1.69,-1.34
386,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,-1.61,-1.29,-1.67,-2.14
387,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-0.92,-0.97,,
388,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,-1.54,-1.35,-0.62,
389,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,-1.14,-0.64,-1.19,-1.55
390,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-1.58,-0.41,-0.2,-0.86
391,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,0.47,0.85,,
392,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-0.18,0.65,,
393,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-0.53,0.1,0.92,
394,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,0.07,0.09,0.97,3.13
395,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,0.7,,,
396,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,0.19,0.48,,
397,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,0.69,1.11,1.99,
398,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,1.49,0.91,2.93,
399,-1,land_wo_antarctica,Land w/o Antarctica,CESM2,r1i1p1f1,ssp126,day,gn,pr,-0.2,0.07,,
400,-1,land_wo_antarctica,Land w/o Antarctica,CESM2,r1i1p1f1,ssp245,day,gn,pr,-0.41,-0.88,-1.31,
401,-1,land_wo_antarctica,Land w/o Antarctica,CESM2,r1i1p1f1,ssp370,day,gn,pr,-0.13,0.27,-1.55,-1.48
402,-1,land_wo_antarctica,Land w/o Antarctica,CESM2,r1i1p1f1,ssp585,day,gn,pr,-0.73,-0.73,-0.97,-0.76
403,-1,land_wo_antarctica,Land w/o Antarctica,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,-0.66,-0.09,,
404,-1,land_wo_antarctica,Land w/o Antarctica,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-0.89,0.16,-0.44,
405,-1,land_wo_antarctica,Land w/o Antarctica,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,0.39,-0.17,0.18,-0.75
406,-1,land_wo_antarctica,Land w/o Antarctica,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-0.12,-0.23,0.27,0.7
407,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-2.86,-1.51,,
408,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-1.44,-1.86,-2.15,
409,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-1.37,-1.73,-2.65,-3.89
410,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-0.78,-1.46,-2.13,-0.71
411,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,1.63,2.86,,
412,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,1.83,3.81,4.33,
413,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,2.11,3.0,4.2,5.53
414,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,2.5,2.52,4.31,6.22
415,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,-0.06,0.44,,
416,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,0.01,1.68,1.42,3.05
417,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,2.02,,,
418,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,1.26,,,
419,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,1.6,2.1,2.49,
420,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,0.81,1.76,2.44,4.28
421,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,0.95,2.26,3.48,4.52
422,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp119,day,gn,pr,0.16,0.63,,
423,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp126,day,gn,pr,0.37,0.56,,
424,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp245,day,gn,pr,0.43,0.35,0.39,-0.12
425,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp370,day,gn,pr,0.19,0.14,0.64,0.29
426,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp585,day,gn,pr,0.41,-0.29,-0.53,-0.29
427,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,-0.02,-0.03,,
428,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,0.4,0.22,1.11,
429,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,0.92,0.54,-0.83,-1.63
430,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,0.01,-0.82,-0.65,-2.05
431,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,-3.12,-2.16,-1.97,-2.54
432,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,-0.98,-0.79,-1.62,
433,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,-1.5,-0.91,-1.06,-1.91
434,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,-1.24,-1.88,,
435,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,-1.3,-0.5,,
436,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,-0.76,-1.35,-1.46,
437,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,-1.27,-2.01,-2.59,-2.98
438,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,-1.17,-2.33,-0.58,-3.3
439,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,-0.33,,,
440,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,-0.23,,,
441,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,-1.71,0.27,0.37,
442,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,-0.2,0.4,0.25,0.85
443,-1,land_wo_antarctica,Land w/o Antarctica,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,-0.03,0.2,0.73,1.72
444,-1,land_wo_antarctica,Land w/o Antarctica,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,1.46,1.05,,
445,-1,land_wo_antarctica,Land w/o Antarctica,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,0.92,0.69,0.88,
446,-1,land_wo_antarctica,Land w/o Antarctica,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,1.03,1.14,0.76,
447,-1,land_wo_antarctica,Land w/o Antarctica,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,2.1,3.06,,
448,-1,land_wo_antarctica,Land w/o Antarctica,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,2.93,3.85,4.96,7.04
449,-1,land_wo_antarctica,Land w/o Antarctica,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,3.02,2.53,,
450,-1,land_wo_antarctica,Land w/o Antarctica,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,5.04,6.22,7.14,
451,-1,land_wo_antarctica,Land w/o Antarctica,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,3.53,5.06,6.83,
452,-1,land_wo_antarctica,Land w/o Antarctica,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-0.79,0.48,,
453,-1,land_wo_antarctica,Land w/o Antarctica,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,0.88,0.12,1.75,
454,-1,land_wo_antarctica,Land w/o Antarctica,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,0.43,-0.44,-0.31,1.1
455,-1,land_wo_antarctica,Land w/o Antarctica,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,1.19,1.72,,
