# cmip6: multi-model-median regional means at warming levels - TXx
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: TXx
# variable: tasmax
# units: °C
,region,abbrevs,names,model,ens,exp,postprocess,table,grid,varn,1.5,2.0,3.0,4.0
182,-3,ocean,Ocean,INM-CM5-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.19,1.57,2.37,
183,-3,ocean,Ocean,INM-CM5-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.16,1.58,2.37,
184,-3,ocean,Ocean,IPSL-CM6A-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.24,1.66,,
185,-3,ocean,Ocean,IPSL-CM6A-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.22,1.68,,
186,-3,ocean,Ocean,IPSL-CM6A-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.24,1.68,2.54,
187,-3,ocean,Ocean,IPSL-CM6A-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.24,1.68,2.55,3.44
188,-3,ocean,Ocean,IPSL-CM6A-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.25,1.71,2.53,3.42
189,-3,ocean,Ocean,KACE-1-0-G,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.17,1.59,,
190,-3,ocean,Ocean,KACE-1-0-G,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.15,1.56,2.42,3.3
191,-3,ocean,Ocean,KIOST-ESM,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.08,,,
192,-3,ocean,Ocean,MIROC-ES2L,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.21,,,
193,-3,ocean,Ocean,MIROC-ES2L,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.2,1.6,,
194,-3,ocean,Ocean,MIROC-ES2L,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.18,1.59,2.42,
195,-3,ocean,Ocean,MIROC-ES2L,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.2,1.58,2.4,
196,-3,ocean,Ocean,MIROC6,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.13,,,
197,-3,ocean,Ocean,MIROC6,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.14,1.54,,
198,-3,ocean,Ocean,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.15,1.52,,
199,-3,ocean,Ocean,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.15,1.56,2.33,
200,-3,ocean,Ocean,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.15,,,
201,-3,ocean,Ocean,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.14,1.54,,
202,-3,ocean,Ocean,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.15,1.53,2.33,
203,-3,ocean,Ocean,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.18,1.55,2.33,
204,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.12,,,
205,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.13,1.53,,
206,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.13,1.57,2.3,
207,-3,ocean,Ocean,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.14,1.53,2.33,
208,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.15,,,
209,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.16,,,
210,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.16,1.6,,
211,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.19,1.6,2.46,
212,-3,ocean,Ocean,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.14,1.59,2.48,3.36
213,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.23,1.66,,
214,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.22,1.67,,
215,-3,ocean,Ocean,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.21,1.61,2.53,3.42
216,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.25,1.69,,
217,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.24,1.66,2.5,
218,-3,ocean,Ocean,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.27,1.7,2.53,
219,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.25,1.64,,
220,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.24,1.65,,
221,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.24,1.66,2.5,3.34
222,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.22,1.63,2.52,3.36
223,-3,ocean,Ocean,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.27,1.64,2.47,3.4
224,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.75,2.47,,
225,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.78,2.47,3.67,
226,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.81,2.42,3.72,5.19
227,-2,land,Land,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.54,3.87,5.28
228,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.86,2.5,,
229,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.75,2.49,,
230,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.88,2.44,3.75,
231,-2,land,Land,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.64,3.84,5.34
232,-2,land,Land,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.76,2.34,,
233,-2,land,Land,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.78,2.42,,
234,-2,land,Land,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.88,2.38,3.74,
235,-2,land,Land,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.38,3.75,5.21
236,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.96,,,
237,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.13,2.94,,
238,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.16,2.85,4.54,
239,-2,land,Land,BCC-CSM2-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.02,2.85,4.51,
240,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.89,2.54,,
241,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.95,2.53,3.84,
242,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.81,2.59,3.91,5.38
243,-2,land,Land,CMCC-CM2-SR5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.94,2.66,3.94,5.33
244,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.89,2.56,,
245,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.91,2.58,3.88,
246,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.95,2.58,3.86,5.08
247,-2,land,Land,CNRM-CM6-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.97,2.68,3.99,5.28
248,-2,land,Land,CNRM-CM6-1-HR,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.46,2.18,,
249,-2,land,Land,CNRM-CM6-1-HR,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.56,2.24,3.63,4.96
250,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gr,tasmax,2.08,,,
251,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.13,,,
252,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.03,2.78,3.75,
253,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.07,2.77,4.08,5.33
254,-2,land,Land,CNRM-ESM2-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.03,2.77,4.09,5.42
255,-2,land,Land,CanESM5,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.1,2.64,,
256,-2,land,Land,CanESM5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.13,2.8,,
257,-2,land,Land,CanESM5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.11,2.76,3.98,5.23
258,-2,land,Land,CanESM5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.16,2.79,4.19,5.42
259,-2,land,Land,CanESM5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.14,2.73,4.09,5.38
260,-2,land,Land,EC-Earth3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.5,2.18,,
261,-2,land,Land,EC-Earth3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.56,2.24,3.44,
262,-2,land,Land,EC-Earth3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.47,2.18,3.49,4.68
263,-2,land,Land,EC-Earth3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.47,2.1,3.41,4.76
264,-2,land,Land,EC-Earth3-AerChem,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.47,2.11,3.34,4.64
265,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.45,2.02,,
266,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.42,2.0,,
267,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.45,2.02,3.26,
268,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.4,2.03,3.29,4.57
269,-2,land,Land,EC-Earth3-Veg,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.43,1.97,3.34,4.57
270,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.65,,,
271,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.67,,,
272,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.58,2.29,3.49,
273,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.64,2.27,3.5,4.76
274,-2,land,Land,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.68,2.32,3.53,4.87
275,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.8,2.52,,
276,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.74,2.45,3.76,
277,-2,land,Land,FGOALS-g3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.86,2.48,3.73,
278,-2,land,Land,GFDL-CM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.87,2.55,,
279,-2,land,Land,GFDL-CM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.8,2.56,3.89,5.42
280,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.84,2.6,,
281,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.94,2.59,3.86,
282,-2,land,Land,GFDL-ESM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.88,2.69,3.94,
283,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.24,2.95,,
284,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.2,2.83,4.35,
285,-2,land,Land,HadGEM3-GC31-LL,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.27,3.04,4.38,5.9
286,-2,land,Land,HadGEM3-GC31-MM,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.3,3.01,,
287,-2,land,Land,HadGEM3-GC31-MM,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.33,3.01,4.38,5.89
288,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.93,,,
289,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.96,2.58,,
290,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.91,2.58,3.88,
291,-2,land,Land,INM-CM4-8,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.96,2.66,3.8,
292,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.89,,,
293,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.96,2.64,,
294,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.84,2.58,3.87,
295,-2,land,Land,INM-CM5-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.94,2.72,3.99,
296,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.6,2.17,,
297,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.55,2.23,,
298,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.55,2.15,3.45,
299,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.59,2.19,3.39,4.84
300,-2,land,Land,IPSL-CM6A-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.55,2.31,3.48,4.86
301,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.19,2.99,,
302,-2,land,Land,KACE-1-0-G,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.21,3.0,4.45,5.72
303,-2,land,Land,KIOST-ESM,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.94,,,
304,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.14,,,
305,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.05,2.76,,
306,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.01,2.75,4.03,
307,-2,land,Land,MIROC-ES2L,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.11,2.76,4.16,
308,-2,land,Land,MIROC6,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.32,,,
309,-2,land,Land,MIROC6,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.34,3.14,,
310,-2,land,Land,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.21,2.96,,
311,-2,land,Land,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.35,3.25,4.77,
312,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.79,,,
313,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.86,2.49,,
314,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.92,2.5,3.77,
315,-2,land,Land,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.53,3.92,
316,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.79,,,
317,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.84,2.46,,
318,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.81,2.54,3.86,
319,-2,land,Land,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.84,2.51,3.93,
320,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.74,,,
321,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.72,,,
322,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.73,2.31,,
323,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.71,2.19,3.4,
324,-2,land,Land,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.73,2.33,3.58,4.84
325,-2,land,Land,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.67,2.21,,
326,-2,land,Land,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.62,2.27,,
327,-2,land,Land,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.64,2.36,3.72,5.13
328,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.31,3.15,,
329,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.31,3.18,4.66,
330,-2,land,Land,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.37,3.15,4.78,
331,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.15,2.9,,
332,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.15,2.94,,
333,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.18,2.93,4.29,5.62
334,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.14,2.86,4.46,5.85
335,-2,land,Land,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.21,2.94,4.34,5.85
336,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.87,2.59,,
337,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.87,2.59,3.87,
338,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.9,2.56,3.94,5.46
339,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.9,2.66,4.04,5.56
340,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.89,2.6,,
341,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.84,2.59,,
342,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.95,2.55,3.88,
343,-1,land_wo_antarctica,Land w/o Antarctica,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.88,2.76,3.99,5.52
344,-1,land_wo_antarctica,Land w/o Antarctica,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.8,2.42,,
345,-1,land_wo_antarctica,Land w/o Antarctica,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.84,2.48,,
346,-1,land_wo_antarctica,Land w/o Antarctica,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.92,2.47,3.85,
347,-1,land_wo_antarctica,Land w/o Antarctica,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.85,2.43,3.84,5.36
348,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.01,,,
349,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.24,3.06,,
350,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.2,2.94,4.74,
351,-1,land_wo_antarctica,Land w/o Antarctica,BCC-CSM2-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.1,2.98,4.7,
352,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.02,2.65,,
353,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.06,2.64,4.0,
354,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.9,2.69,4.05,5.59
355,-1,land_wo_antarctica,Land w/o Antarctica,CMCC-CM2-SR5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.01,2.75,4.1,5.55
356,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.94,2.61,,
357,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.93,2.65,3.98,
358,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.98,2.62,3.97,5.2
359,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.01,2.76,4.09,5.4
360,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1-HR,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.54,2.28,,
361,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-CM6-1-HR,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.62,2.34,3.78,5.14
362,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gr,tasmax,2.11,,,
363,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.24,,,
364,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.11,2.85,3.85,
365,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.14,2.86,4.19,5.49
366,-1,land_wo_antarctica,Land w/o Antarctica,CNRM-ESM2-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,2.08,2.9,4.22,5.62
367,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.2,2.8,,
368,-1,land_wo_antarctica,Land w/o Antarctica,CanESM5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.23,2.93,,
